response_id,raw_sample_id,base_task_id,question_id,context_id,domain,source_dataset,dataset_role,source_kind,model,mode,question,retrieved_context,answer,document_status,constraint_family,expected_constraints,provided_faithfulness_score,provided_faithfulness_method,natural_noise_type,source_id,source_url,retrieved_source_id,target_source_id,include_llm_judge_pool,recommended_for_ragas,recommended_for_dual_judge,material_or_source_key,task_type,original_constraint_family,pi_sret_constraint_score,pi_sret_violation,pi_sret_violations,lexical_support,embedding_support,nli_support
resp_61c6ce3acf9e86a5,rag_mpc_0072_current_gap,task_882a5f830102c2c9,q_f5512b47e12b99c1,ctx_eccd27b0af4a5700,materials,local_rag_naive,local_rag,materials_project_derived,local_rule_rag,naive_context,What is the band gap of C?,"[rank=1 score=24.9072 doc_id=h1ctx_0002_mpc_0001_incorrect_gap] A noisy retrieved note reports C (mp-1197903) with band gap -0.07970000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=24.9072 doc_id=h1ctx_0005_mpc_0002_incorrect_gap] A noisy retrieved note reports C (mp-1244964) with band gap -0.0724 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=24.9072 doc_id=h1ctx_0011_mpc_0004_incorrect_gap] A noisy retrieved note reports C (mp-1244913) with band gap -0.10600000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect.",The retrieved context reports a -0.07970000000000001 eV band gap for C.,outdated_or_incorrect,band_gap,"['non_negative_band_gap', 'valid_chemical_symbols']",,,,,https://materialsproject.org/materials/mp-1197903,,,False,False,False,mpc_0072,band_gap,band_gap,0.0,True,non_negative_band_gap,0.6363636363636364,0.29892957301556017,0.75
resp_9eb3adf28ef7465d,rag_mpc_0072_current_gap,task_882a5f830102c2c9,q_f5512b47e12b99c1,ctx_eccd27b0af4a5700,materials,qwen_max_naive,llm_generation,derived_response,qwen-max,naive_context,What is the band gap of C?,"[rank=1 score=24.9072 doc_id=h1ctx_0002_mpc_0001_incorrect_gap] A noisy retrieved note reports C (mp-1197903) with band gap -0.07970000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=24.9072 doc_id=h1ctx_0005_mpc_0002_incorrect_gap] A noisy retrieved note reports C (mp-1244964) with band gap -0.0724 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=24.9072 doc_id=h1ctx_0011_mpc_0004_incorrect_gap] A noisy retrieved note reports C (mp-1244913) with band gap -0.10600000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect.",-0.07970000000000001 eV,outdated_or_incorrect,band_gap,[],0.0,qwen_judge,,,qwen_output,,,True,True,True,mpc_0072,band_gap,band_gap,0.0,True,non_negative_band_gap,0.5,0.13684513787599342,0.45
resp_e652ce7edecc3e20,rag_mpc_0072_incomplete_stability,task_3b8268394f19ab12,q_08181ba69152df44,ctx_e0aababfb4346c2b,materials,deepseek_r1_naive,llm_generation,derived_response,deepseek-r1,naive_context,Is C thermodynamically stable?,"[rank=1 score=24.2768 doc_id=h1ctx_0002_mpc_0001_incorrect_gap] A noisy retrieved note reports C (mp-1197903) with band gap -0.07970000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=24.2768 doc_id=h1ctx_0005_mpc_0002_incorrect_gap] A noisy retrieved note reports C (mp-1244964) with band gap -0.0724 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=24.2768 doc_id=h1ctx_0011_mpc_0004_incorrect_gap] A noisy retrieved note reports C (mp-1244913) with band gap -0.10600000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect.",A noisy retrieved note reports C (mp-1197903) with band gap -0.07970000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect. A noisy retrieved note reports C (mp-1244964) with band gap -0.0724 eV. This note is intentionally marked for human review as outdated_or_incorrect. A noisy retrieved note reports C (mp-1244913) with band gap -0.10600000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect.,outdated_or_incorrect,band_gap,[],1.0,qwen_judge,,,qwen_output,,,True,True,True,mpc_0072,stability,band_gap,1.0,False,,1.0,0.8831062012845738,1.0
resp_44f780c19647574e,rag_mpc_0072_incomplete_stability,task_3b8268394f19ab12,q_08181ba69152df44,ctx_e0aababfb4346c2b,materials,local_rag_naive,local_rag,materials_project_derived,local_rule_rag,naive_context,Is C thermodynamically stable?,"[rank=1 score=24.2768 doc_id=h1ctx_0002_mpc_0001_incorrect_gap] A noisy retrieved note reports C (mp-1197903) with band gap -0.07970000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=24.2768 doc_id=h1ctx_0005_mpc_0002_incorrect_gap] A noisy retrieved note reports C (mp-1244964) with band gap -0.0724 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=24.2768 doc_id=h1ctx_0011_mpc_0004_incorrect_gap] A noisy retrieved note reports C (mp-1244913) with band gap -0.10600000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect.",The retrieved context is insufficient to establish thermodynamic stability.,outdated_or_incorrect,band_gap,"['cautious_stability_claim', 'valid_chemical_symbols']",,,,,https://materialsproject.org/materials/mp-1197903,,,False,False,False,mpc_0072,stability,stability,1.0,False,,0.2222222222222222,0.10347562142846313,0.2222222222222222
resp_edd97008f0086f43,rag_mpc_0072_incomplete_stability,task_3b8268394f19ab12,q_08181ba69152df44,ctx_e0aababfb4346c2b,materials,qwen_max_naive,llm_generation,derived_response,qwen-max,naive_context,Is C thermodynamically stable?,"[rank=1 score=24.2768 doc_id=h1ctx_0002_mpc_0001_incorrect_gap] A noisy retrieved note reports C (mp-1197903) with band gap -0.07970000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=24.2768 doc_id=h1ctx_0005_mpc_0002_incorrect_gap] A noisy retrieved note reports C (mp-1244964) with band gap -0.0724 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=24.2768 doc_id=h1ctx_0011_mpc_0004_incorrect_gap] A noisy retrieved note reports C (mp-1244913) with band gap -0.10600000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect.","The retrieved context does not provide a direct answer to the thermodynamic stability of C. The information provided is about the band gap, which is negative for all reported cases, but this alone does not determine thermodynamic stability.",outdated_or_incorrect,band_gap,[],0.5,qwen_judge,,,qwen_output,,,True,True,True,mpc_0072,stability,band_gap,1.0,False,,0.22580645161290322,0.17327528751534002,0.22580645161290322
resp_247ddebda4f0b75c,rag_mpc_0072_incorrect_gap,task_882a5f830102c2c9,q_f5512b47e12b99c1,ctx_eccd27b0af4a5700,materials,deepseek_r1_naive,llm_generation,derived_response,deepseek-r1,naive_context,What is the band gap of C?,"[rank=1 score=24.9072 doc_id=h1ctx_0002_mpc_0001_incorrect_gap] A noisy retrieved note reports C (mp-1197903) with band gap -0.07970000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=24.9072 doc_id=h1ctx_0005_mpc_0002_incorrect_gap] A noisy retrieved note reports C (mp-1244964) with band gap -0.0724 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=24.9072 doc_id=h1ctx_0011_mpc_0004_incorrect_gap] A noisy retrieved note reports C (mp-1244913) with band gap -0.10600000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect.","The band gap of C is reported as -0.07970000000000001 eV, -0.0724 eV, and -0.10600000000000001 eV in the retrieved context.",outdated_or_incorrect,band_gap,[],1.0,qwen_judge,,,qwen_output,,,True,True,True,mpc_0072,band_gap,band_gap,0.0,True,non_negative_band_gap,0.5625,0.2819358960658655,0.75
resp_113ac60151f4a6da,rag_mpc_0072_incorrect_gap,task_882a5f830102c2c9,q_f5512b47e12b99c1,ctx_eccd27b0af4a5700,materials,local_rag_naive,local_rag,materials_project_derived,local_rule_rag,naive_context,What is the band gap of C?,"[rank=1 score=24.9072 doc_id=h1ctx_0002_mpc_0001_incorrect_gap] A noisy retrieved note reports C (mp-1197903) with band gap -0.07970000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=24.9072 doc_id=h1ctx_0005_mpc_0002_incorrect_gap] A noisy retrieved note reports C (mp-1244964) with band gap -0.0724 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=24.9072 doc_id=h1ctx_0011_mpc_0004_incorrect_gap] A noisy retrieved note reports C (mp-1244913) with band gap -0.10600000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect.",The retrieved context reports a -0.07970000000000001 eV band gap for C.,outdated_or_incorrect,band_gap,"['non_negative_band_gap', 'valid_chemical_symbols']",,,,,https://materialsproject.org/materials/mp-1197903,,,False,False,False,mpc_0072,band_gap,band_gap,0.0,True,non_negative_band_gap,0.6363636363636364,0.29892957301556017,0.75
resp_738075d37e4c439b,rag_mpc_0072_incorrect_gap,task_882a5f830102c2c9,q_f5512b47e12b99c1,ctx_eccd27b0af4a5700,materials,qwen_max_naive,llm_generation,derived_response,qwen-max,naive_context,What is the band gap of C?,"[rank=1 score=24.9072 doc_id=h1ctx_0002_mpc_0001_incorrect_gap] A noisy retrieved note reports C (mp-1197903) with band gap -0.07970000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=24.9072 doc_id=h1ctx_0005_mpc_0002_incorrect_gap] A noisy retrieved note reports C (mp-1244964) with band gap -0.0724 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=24.9072 doc_id=h1ctx_0011_mpc_0004_incorrect_gap] A noisy retrieved note reports C (mp-1244913) with band gap -0.10600000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect.",-0.07970000000000001 eV,outdated_or_incorrect,band_gap,[],0.0,qwen_judge,,,qwen_output,,,True,True,True,mpc_0072,band_gap,band_gap,0.0,True,non_negative_band_gap,0.5,0.13684513787599342,0.45
resp_c3f547da8ff66423,rag_mpc_0073_current_gap,task_691f023646ab13df,q_f5512b47e12b99c1,ctx_eccd27b0af4a5700,materials,deepseek_r1_naive,llm_generation,derived_response,deepseek-r1,naive_context,What is the band gap of C?,"[rank=1 score=24.9072 doc_id=h1ctx_0002_mpc_0001_incorrect_gap] A noisy retrieved note reports C (mp-1197903) with band gap -0.07970000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=24.9072 doc_id=h1ctx_0005_mpc_0002_incorrect_gap] A noisy retrieved note reports C (mp-1244964) with band gap -0.0724 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=24.9072 doc_id=h1ctx_0011_mpc_0004_incorrect_gap] A noisy retrieved note reports C (mp-1244913) with band gap -0.10600000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect.","The band gap of C is reported as -0.07970000000000001 eV, -0.0724 eV, and -0.10600000000000001 eV in the retrieved context.",outdated_or_incorrect,band_gap,[],1.0,qwen_judge,,,qwen_output,,,True,True,True,mpc_0073,band_gap,band_gap,0.0,True,non_negative_band_gap,0.5625,0.2819358960658655,0.75
resp_e151fa7c2b3635ec,rag_mpc_0073_current_gap,task_691f023646ab13df,q_f5512b47e12b99c1,ctx_eccd27b0af4a5700,materials,local_rag_naive,local_rag,materials_project_derived,local_rule_rag,naive_context,What is the band gap of C?,"[rank=1 score=24.9072 doc_id=h1ctx_0002_mpc_0001_incorrect_gap] A noisy retrieved note reports C (mp-1197903) with band gap -0.07970000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=24.9072 doc_id=h1ctx_0005_mpc_0002_incorrect_gap] A noisy retrieved note reports C (mp-1244964) with band gap -0.0724 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=24.9072 doc_id=h1ctx_0011_mpc_0004_incorrect_gap] A noisy retrieved note reports C (mp-1244913) with band gap -0.10600000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect.",The retrieved context reports a -0.07970000000000001 eV band gap for C.,outdated_or_incorrect,band_gap,"['non_negative_band_gap', 'valid_chemical_symbols']",,,,,https://materialsproject.org/materials/mp-1197903,,,False,False,False,mpc_0073,band_gap,band_gap,0.0,True,non_negative_band_gap,0.6363636363636364,0.29892957301556017,0.75
resp_f272d021fd3d8c74,rag_mpc_0073_current_gap,task_691f023646ab13df,q_f5512b47e12b99c1,ctx_eccd27b0af4a5700,materials,qwen_max_naive,llm_generation,derived_response,qwen-max,naive_context,What is the band gap of C?,"[rank=1 score=24.9072 doc_id=h1ctx_0002_mpc_0001_incorrect_gap] A noisy retrieved note reports C (mp-1197903) with band gap -0.07970000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=24.9072 doc_id=h1ctx_0005_mpc_0002_incorrect_gap] A noisy retrieved note reports C (mp-1244964) with band gap -0.0724 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=24.9072 doc_id=h1ctx_0011_mpc_0004_incorrect_gap] A noisy retrieved note reports C (mp-1244913) with band gap -0.10600000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect.",-0.07970000000000001 eV,outdated_or_incorrect,band_gap,[],0.0,qwen_judge,,,qwen_output,,,True,True,True,mpc_0073,band_gap,band_gap,0.0,True,non_negative_band_gap,0.5,0.13684513787599342,0.45
resp_30a3b004710edd65,rag_mpc_0073_incomplete_stability,task_472aebc7ffd037bd,q_08181ba69152df44,ctx_e0aababfb4346c2b,materials,deepseek_r1_naive,llm_generation,derived_response,deepseek-r1,naive_context,Is C thermodynamically stable?,"[rank=1 score=24.2768 doc_id=h1ctx_0002_mpc_0001_incorrect_gap] A noisy retrieved note reports C (mp-1197903) with band gap -0.07970000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=24.2768 doc_id=h1ctx_0005_mpc_0002_incorrect_gap] A noisy retrieved note reports C (mp-1244964) with band gap -0.0724 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=24.2768 doc_id=h1ctx_0011_mpc_0004_incorrect_gap] A noisy retrieved note reports C (mp-1244913) with band gap -0.10600000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect.",A noisy retrieved note reports C (mp-1197903) with band gap -0.07970000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect. A noisy retrieved note reports C (mp-1244964) with band gap -0.0724 eV. This note is intentionally marked for human review as outdated_or_incorrect. A noisy retrieved note reports C (mp-1244913) with band gap -0.10600000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect.,outdated_or_incorrect,band_gap,[],1.0,qwen_judge,,,qwen_output,,,True,True,True,mpc_0073,stability,band_gap,1.0,False,,1.0,0.8831062012845738,1.0
resp_5188f452fc2029c0,rag_mpc_0073_incomplete_stability,task_472aebc7ffd037bd,q_08181ba69152df44,ctx_e0aababfb4346c2b,materials,local_rag_naive,local_rag,materials_project_derived,local_rule_rag,naive_context,Is C thermodynamically stable?,"[rank=1 score=24.2768 doc_id=h1ctx_0002_mpc_0001_incorrect_gap] A noisy retrieved note reports C (mp-1197903) with band gap -0.07970000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=24.2768 doc_id=h1ctx_0005_mpc_0002_incorrect_gap] A noisy retrieved note reports C (mp-1244964) with band gap -0.0724 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=24.2768 doc_id=h1ctx_0011_mpc_0004_incorrect_gap] A noisy retrieved note reports C (mp-1244913) with band gap -0.10600000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect.",The retrieved context is insufficient to establish thermodynamic stability.,outdated_or_incorrect,band_gap,"['cautious_stability_claim', 'valid_chemical_symbols']",,,,,https://materialsproject.org/materials/mp-1197903,,,False,False,False,mpc_0073,stability,stability,1.0,False,,0.2222222222222222,0.10347562142846313,0.2222222222222222
resp_af35a59bf3f21a0e,rag_mpc_0073_incomplete_stability,task_472aebc7ffd037bd,q_08181ba69152df44,ctx_e0aababfb4346c2b,materials,qwen_max_naive,llm_generation,derived_response,qwen-max,naive_context,Is C thermodynamically stable?,"[rank=1 score=24.2768 doc_id=h1ctx_0002_mpc_0001_incorrect_gap] A noisy retrieved note reports C (mp-1197903) with band gap -0.07970000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=24.2768 doc_id=h1ctx_0005_mpc_0002_incorrect_gap] A noisy retrieved note reports C (mp-1244964) with band gap -0.0724 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=24.2768 doc_id=h1ctx_0011_mpc_0004_incorrect_gap] A noisy retrieved note reports C (mp-1244913) with band gap -0.10600000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect.","The retrieved context does not provide a direct answer to the thermodynamic stability of C. The information provided is about the band gap, which is negative for all reported cases, but this alone does not determine thermodynamic stability.",outdated_or_incorrect,band_gap,[],0.5,qwen_judge,,,qwen_output,,,True,True,True,mpc_0073,stability,band_gap,1.0,False,,0.22580645161290322,0.17327528751534002,0.22580645161290322
